"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
STBARBRA.C,20090308,2400,0.000,,19.4,6.7,15.6,,,,,,,,,,,,
STBARBRA.C,20090309,2400,0.000,,20.6,10.0,17.2,,,,,,,,,,,,
STBARBRA.C,20090310,2400,0.000,,19.4,5.6,16.1,,,,,,,,,,,,
STBARBRA.C,20090311,2400,0.000,,20.6,7.2,15.0,,,,,,,,,,,,
STBARBRA.C,20090312,2400,0.000,,20.0,7.2,18.3,,,,,,,,,,,,
STBARBRA.C,20090313,2400,0.000,,20.6,7.8,16.7,,,,,,,,,,,,
STBARBRA.C,20090314,2400,0.000,,19.4,9.4,16.7,,,,,,,,,,,,
STBARBRA.C,20090315,2400,0.000,,20.0,7.8,16.7,,,,,,,,,,,,
STBARBRA.C,20090316,2400,0.000,,20.6,8.3,17.2,,,,,,,,,,,,
STBARBRA.C,20090317,2400,0.000,,23.3,9.4,18.9,,,,,,,,,,,,
STBARBRA.C,20090318,2400,0.000,,25.6,11.1,,,,,,,,,,,,,
STBARBRA.C,20090319,2400,0.000,,19.4,13.3,15.0,,,,,,,,,,,,
STBARBRA.C,20090320,2400,0.000,,15.6,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,20090321,2400,0.000,,15.6,11.7,15.0,,,,,,,,,,,,
STBARBRA.C,20090322,2400,8.376,,18.9,9.4,17.2,,,,,,,,,,,,
STBARBRA.C,20090323,2400,0.761,,19.4,6.7,17.2,,,,,,,,,,,,
STBARBRA.C,20090324,2400,0.000,,22.2,6.1,20.6,,,,,,,,,,,,
STBARBRA.C,20090325,2400,0.000,,23.9,8.3,20.0,,,,,,,,,,,,
STBARBRA.C,20090326,2400,0.000,,23.3,11.7,22.8,,,,,,,,,,,,
STBARBRA.C,20090327,2400,0.000,,26.7,10.6,26.1,,,,,,,,,,,,
STBARBRA.C,20090328,2400,0.000,,26.1,9.4,,,,,,,,,,,,,
STBARBRA.C,20090329,2400,0.000,,18.9,11.7,16.7,,,,,,,,,,,,
STBARBRA.C,20090330,2400,0.000,,22.8,8.3,21.7,,,,,,,,,,,,
STBARBRA.C,20090331,2400,0.000,,22.2,7.8,18.9,,,,,,,,,,,,
STBARBRA.C,20090401,2400,0.000,,20.6,8.9,18.9,,,,,,,,,,,,
STBARBRA.C,20090402,2400,0.000,,20.0,10.6,15.0,,,,,,,,,,,,
STBARBRA.C,20090403,2400,0.000,,26.1,7.8,22.8,,,,,,,,,,,,
STBARBRA.C,20090404,2400,0.000,,23.3,9.4,22.2,,,,,,,,,,,,
STBARBRA.C,20090405,2400,0.000,,25.6,6.7,23.3,,,,,,,,,,,,
STBARBRA.C,20090406,2400,0.000,,23.9,8.3,,,,,,,,,,,,,
STBARBRA.C,20090407,2400,3.553,,21.1,10.0,15.0,,,,,,,,,,,,
STBARBRA.C,20090408,2400,1.523,,21.7,7.8,17.8,,,,,,,,,,,,
STBARBRA.C,20090409,2400,0.000,,22.8,7.8,19.4,,,,,,,,,,,,
STBARBRA.C,20090410,2400,0.000,,20.6,12.2,15.0,,,,,,,,,,,,
STBARBRA.C,20090411,2400,0.000,,24.4,8.3,22.2,,,,,,,,,,,,
STBARBRA.C,20090412,2400,0.000,,24.4,9.4,21.1,,,,,,,,,,,,
STBARBRA.C,20090413,2400,0.000,,22.8,10.6,19.4,,,,,,,,,,,,
STBARBRA.C,20090414,2400,0.000,,24.4,10.6,11.1,,,,,,,,,,,,
STBARBRA.C,20090415,2400,0.000,,20.6,6.7,18.3,,,,,,,,,,,,
STBARBRA.C,20090416,2400,0.000,,23.9,6.1,18.9,,,,,,,,,,,,
STBARBRA.C,20090417,2400,0.000,,25.6,7.8,24.4,,,,,,,,,,,,
STBARBRA.C,20090418,2400,0.000,,28.9,9.4,26.1,,,,,,,,,,,,
STBARBRA.C,20090419,2400,0.000,,35.0,10.0,33.9,,,,,,,,,,,,
STBARBRA.C,20090420,2400,0.000,,36.7,13.3,33.9,,,,,,,,,,,,
STBARBRA.C,20090421,2400,0.000,,31.1,13.9,,,,,,,,,,,,,
STBARBRA.C,20090422,2400,0.000,,25.0,13.3,17.8,,,,,,,,,,,,
STBARBRA.C,20090423,2400,0.000,,18.9,13.3,18.3,,,,,,,,,,,,
STBARBRA.C,20090424,2400,0.000,,19.4,12.8,17.2,,,,,,,,,,,,
STBARBRA.C,20090425,2400,0.000,,24.4,12.8,22.2,,,,,,,,,,,,
STBARBRA.C,20090426,2400,0.000,,22.2,5.6,18.3,,,,,,,,,,,,
STBARBRA.C,20090427,2400,0.000,,22.2,7.8,19.4,,,,,,,,,,,,
STBARBRA.C,20090428,2400,0.000,,22.2,7.8,20.0,,,,,,,,,,,,
STBARBRA.C,20090429,2400,0.000,,21.7,8.9,20.6,,,,,,,,,,,,
STBARBRA.C,20090430,2400,0.000,,22.8,7.8,18.3,,,,,,,,,,,,
STBARBRA.C,20090501,2400,0.000,,24.4,8.9,19.4,,,,,,,,,,,,
STBARBRA.C,20090502,2400,0.000,,27.8,12.2,20.6,,,,,,,,,,,,
STBARBRA.C,20090503,2400,0.000,,28.9,12.2,27.2,,,,,,,,,,,,
STBARBRA.C,20090504,2400,0.000,,28.9,13.3,23.9,,,,,,,,,,,,
STBARBRA.C,20090505,2400,0.000,,30.6,12.2,30.0,,,,,,,,,,,,
STBARBRA.C,20090506,2400,0.000,,33.9,13.3,29.4,,,,,,,,,,,,
STBARBRA.C,20090507,2400,0.000,,36.1,15.0,35.0,,,,,,,,,,,,
STBARBRA.C,20090508,2400,0.000,,35.0,15.0,18.9,,,,,,,,,,,,
STBARBRA.C,20090509,2400,0.000,,22.2,14.4,20.0,,,,,,,,,,,,
STBARBRA.C,20090510,2400,0.000,,21.1,14.4,19.4,,,,,,,,,,,,
STBARBRA.C,20090511,2400,0.000,,20.6,12.8,17.2,,,,,,,,,,,,
STBARBRA.C,20090512,2400,0.000,,23.3,12.8,18.3,,,,,,,,,,,,
STBARBRA.C,20090513,2400,0.000,,21.7,12.8,20.0,,,,,,,,,,,,
STBARBRA.C,20090514,2400,0.000,,25.0,11.1,17.8,,,,,,,,,,,,
STBARBRA.C,20090515,2400,0.000,,23.9,11.1,19.4,,,,,,,,,,,,
STBARBRA.C,20090516,2400,0.000,,22.2,13.9,18.3,,,,,,,,,,,,
STBARBRA.C,20090517,2400,0.000,,22.8,13.9,21.1,,,,,,,,,,,,
STBARBRA.C,20090518,2400,0.000,,21.7,13.3,19.4,,,,,,,,,,,,
STBARBRA.C,20090519,2400,0.000,,23.9,13.9,21.7,,,,,,,,,,,,
STBARBRA.C,20090520,2400,0.000,,20.6,13.3,18.3,,,,,,,,,,,,
STBARBRA.C,20090521,2400,0.000,,23.9,12.8,20.0,,,,,,,,,,,,
STBARBRA.C,20090522,2400,0.000,,20.6,12.8,19.4,,,,,,,,,,,,
STBARBRA.C,20090523,2400,0.000,,22.2,12.8,21.1,,,,,,,,,,,,
STBARBRA.C,20090524,2400,0.000,,20.6,12.8,19.4,,,,,,,,,,,,
STBARBRA.C,20090525,2400,0.000,,20.6,11.1,19.4,,,,,,,,,,,,
STBARBRA.C,20090526,2400,0.000,,21.7,11.1,20.0,,,,,,,,,,,,
STBARBRA.C,20090527,2400,0.000,,22.8,11.7,22.2,,,,,,,,,,,,
STBARBRA.C,20090528,2400,0.000,,21.1,12.2,21.1,,,,,,,,,,,,
STBARBRA.C,20090529,2400,0.000,,21.1,13.3,18.3,,,,,,,,,,,,
STBARBRA.C,20090530,2400,0.000,,22.2,13.9,21.1,,,,,,,,,,,,
STBARBRA.C,20090531,2400,0.000,,22.2,13.3,19.4,,,,,,,,,,,,
STBARBRA.C,20090601,2400,0.000,,20.0,13.3,17.8,,,,,,,,,,,,
STBARBRA.C,20090602,2400,0.000,,22.8,14.4,20.6,,,,,,,,,,,,
STBARBRA.C,20090603,2400,0.000,,22.8,14.4,20.6,,,,,,,,,,,,
STBARBRA.C,20090604,2400,0.000,,25.6,13.9,22.8,,,,,,,,,,,,
STBARBRA.C,20090605,2400,8.122,,22.8,13.9,22.2,,,,,,,,,,,,
STBARBRA.C,20090606,2400,0.000,,25.0,13.3,22.2,,,,,,,,,,,,
STBARBRA.C,20090607,2400,0.000,,25.0,13.3,22.2,,,,,,,,,,,,
STBARBRA.C,20090608,2400,0.000,,23.9,13.9,21.7,,,,,,,,,,,,
STBARBRA.C,20090609,2400,0.000,,22.2,13.9,20.0,,,,,,,,,,,,
STBARBRA.C,20090610,2400,0.000,,25.0,12.8,21.7,,,,,,,,,,,,
STBARBRA.C,20090611,2400,0.000,,25.0,12.8,21.7,,,,,,,,,,,,
STBARBRA.C,20090612,2400,0.000,,23.3,12.8,20.0,,,,,,,,,,,,
STBARBRA.C,20090613,2400,0.000,,25.6,13.9,24.4,,,,,,,,,,,,
STBARBRA.C,20090614,2400,0.000,,26.1,13.9,25.0,,,,,,,,,,,,
STBARBRA.C,20090615,2400,0.000,,27.8,13.9,21.1,,,,,,,,,,,,
STBARBRA.C,20090616,2400,0.000,,28.3,13.3,24.4,,,,,,,,,,,,
STBARBRA.C,20090617,2400,0.000,,25.6,15.0,22.8,,,,,,,,,,,,
STBARBRA.C,20090618,2400,0.000,,28.3,14.4,25.6,,,,,,,,,,,,
STBARBRA.C,20090619,2400,0.000,,24.4,15.0,20.6,,,,,,,,,,,,
STBARBRA.C,20090620,2400,0.000,,26.7,16.1,23.9,,,,,,,,,,,,
STBARBRA.C,20090621,2400,0.000,,27.8,13.3,25.6,,,,,,,,,,,,
STBARBRA.C,20090622,2400,0.000,,27.8,12.8,23.9,,,,,,,,,,,,
STBARBRA.C,20090623,2400,0.000,,25.6,13.3,21.7,,,,,,,,,,,,
STBARBRA.C,20090624,2400,0.000,,26.1,15.6,21.7,,,,,,,,,,,,
STBARBRA.C,20090625,2400,0.000,,23.3,15.0,21.1,,,,,,,,,,,,
STBARBRA.C,20090626,2400,0.000,,22.8,13.9,20.6,,,,,,,,,,,,
STBARBRA.C,20090627,2400,0.000,,24.4,14.4,23.9,,,,,,,,,,,,
STBARBRA.C,20090628,2400,0.000,,26.1,14.4,24.4,,,,,,,,,,,,
STBARBRA.C,20090629,2400,0.000,,23.3,15.0,20.6,,,,,,,,,,,,
STBARBRA.C,20090630,2400,0.000,,27.2,15.0,23.3,,,,,,,,,,,,
STBARBRA.C,20090701,2400,0.000,,27.2,15.6,24.4,,,,,,,,,,,,
STBARBRA.C,20090702,2400,0.000,,25.0,13.9,25.0,,,,,,,,,,,,
STBARBRA.C,20090703,2400,0.000,,25.0,14.4,22.8,,,,,,,,,,,,
STBARBRA.C,20090704,2400,0.000,,25.6,14.4,23.3,,,,,,,,,,,,
STBARBRA.C,20090705,2400,0.000,,28.3,12.8,25.0,,,,,,,,,,,,
STBARBRA.C,20090706,2400,0.000,,28.3,13.9,22.2,,,,,,,,,,,,
STBARBRA.C,20090707,2400,0.000,,27.8,15.0,23.3,,,,,,,,,,,,
STBARBRA.C,20090708,2400,0.000,,26.7,15.6,24.4,,,,,,,,,,,,
STBARBRA.C,20090709,2400,0.000,,25.0,14.4,23.9,,,,,,,,,,,,
STBARBRA.C,20090710,2400,0.000,,26.1,13.9,24.4,,,,,,,,,,,,
STBARBRA.C,20090711,2400,0.000,,29.4,13.9,26.1,,,,,,,,,,,,
STBARBRA.C,20090712,2400,0.000,,31.1,15.6,27.2,,,,,,,,,,,,
STBARBRA.C,20090713,2400,0.000,,30.6,15.6,25.0,,,,,,,,,,,,
STBARBRA.C,20090714,2400,0.000,,27.2,15.6,25.6,,,,,,,,,,,,
STBARBRA.C,20090715,2400,0.000,,26.7,15.0,22.2,,,,,,,,,,,,
STBARBRA.C,20090716,2400,0.000,,28.3,15.0,26.1,,,,,,,,,,,,
STBARBRA.C,20090717,2400,0.000,,27.2,14.4,25.6,,,,,,,,,,,,
STBARBRA.C,20090718,2400,0.000,,27.2,15.0,22.2,,,,,,,,,,,,
STBARBRA.C,20090719,2400,0.000,,27.2,15.6,26.1,,,,,,,,,,,,
STBARBRA.C,20090720,2400,0.000,,33.3,16.1,21.7,,,,,,,,,,,,
STBARBRA.C,20090721,2400,0.000,,33.3,16.1,21.7,,,,,,,,,,,,
STBARBRA.C,20090722,2400,0.000,,32.8,15.6,25.6,,,,,,,,,,,,
STBARBRA.C,20090723,2400,0.000,,26.1,13.9,24.4,,,,,,,,,,,,
STBARBRA.C,20090724,2400,0.000,,26.1,13.9,25.0,,,,,,,,,,,,
STBARBRA.C,20090725,2400,0.000,,26.1,15.0,25.6,,,,,,,,,,,,
STBARBRA.C,20090726,2400,0.000,,27.8,14.4,25.0,,,,,,,,,,,,
STBARBRA.C,20090727,2400,0.000,,27.8,15.0,23.9,,,,,,,,,,,,
STBARBRA.C,20090728,2400,0.000,,27.2,15.0,23.9,,,,,,,,,,,,
STBARBRA.C,20090729,2400,0.000,,26.7,16.1,23.9,,,,,,,,,,,,
STBARBRA.C,20090730,2400,0.000,,27.2,15.6,25.6,,,,,,,,,,,,
STBARBRA.C,20090731,2400,0.000,,26.1,16.7,23.3,,,,,,,,,,,,
STBARBRA.C,20090801,2400,0.000,,25.0,15.6,21.7,,,,,,,,,,,,
STBARBRA.C,20090802,2400,0.000,,25.0,15.6,23.3,,,,,,,,,,,,
STBARBRA.C,20090803,2400,0.000,,31.1,15.6,23.3,,,,,,,,,,,,
STBARBRA.C,20090804,2400,0.000,,26.7,15.0,23.3,,,,,,,,,,,,
STBARBRA.C,20090805,2400,0.000,,30.0,14.4,26.1,,,,,,,,,,,,
STBARBRA.C,20090806,2400,0.000,,27.8,13.9,26.1,,,,,,,,,,,,
STBARBRA.C,20090807,2400,0.000,,27.2,14.4,21.7,,,,,,,,,,,,
STBARBRA.C,20090808,2400,0.000,,25.6,14.4,22.8,,,,,,,,,,,,
STBARBRA.C,20090809,2400,0.000,,26.1,13.9,23.3,,,,,,,,,,,,
STBARBRA.C,20090810,2400,0.000,,27.8,13.9,23.9,,,,,,,,,,,,
STBARBRA.C,20090811,2400,0.000,,23.9,15.0,,,,,,,,,,,,,
STBARBRA.C,20090812,2400,0.000,,23.9,15.0,20.6,,,,,,,,,,,,
STBARBRA.C,20090813,2400,0.000,,22.8,14.4,21.1,,,,,,,,,,,,
STBARBRA.C,20090814,2400,0.000,,23.3,14.4,21.1,,,,,,,,,,,,
STBARBRA.C,20090815,2400,0.000,,24.4,15.0,22.8,,,,,,,,,,,,
STBARBRA.C,20090816,2400,0.000,,25.6,15.0,21.1,,,,,,,,,,,,
STBARBRA.C,20090817,2400,0.000,,24.4,13.9,21.7,,,,,,,,,,,,
STBARBRA.C,20090818,2400,0.000,,25.6,14.4,21.7,,,,,,,,,,,,
STBARBRA.C,20090819,2400,0.000,,26.1,14.4,24.4,,,,,,,,,,,,
STBARBRA.C,20090820,2400,0.000,,23.3,12.8,21.1,,,,,,,,,,,,
STBARBRA.C,20090821,2400,0.000,,25.0,12.8,20.6,,,,,,,,,,,,
STBARBRA.C,20090822,2400,0.000,,23.9,13.3,21.7,,,,,,,,,,,,
STBARBRA.C,20090823,2400,0.254,,31.1,17.2,26.1,,,,,,,,,,,,
STBARBRA.C,20090824,2400,0.000,,27.8,15.6,25.0,,,,,,,,,,,,
STBARBRA.C,20090825,2400,0.000,,32.8,16.7,30.6,,,,,,,,,,,,
STBARBRA.C,20090826,2400,0.000,,35.6,12.2,28.3,,,,,,,,,,,,
STBARBRA.C,20090827,2400,0.000,,29.4,15.0,22.8,,,,,,,,,,,,
STBARBRA.C,20090828,2400,0.000,,28.9,15.0,25.6,,,,,,,,,,,,
STBARBRA.C,20090829,2400,0.000,,30.6,16.1,28.9,,,,,,,,,,,,
STBARBRA.C,20090830,2400,0.000,,30.6,15.6,28.3,,,,,,,,,,,,
STBARBRA.C,20090831,2400,0.000,,35.6,15.6,26.7,,,,,,,,,,,,
STBARBRA.C,20090901,2400,0.000,,32.8,15.6,31.1,,,,,,,,,,,,
STBARBRA.C,20090902,2400,0.000,,30.6,16.1,27.8,,,,,,,,,,,,
STBARBRA.C,20090903,2400,0.000,,30.6,17.8,29.4,,,,,,,,,,,,
STBARBRA.C,20090904,2400,0.000,,30.0,17.8,23.9,,,,,,,,,,,,
STBARBRA.C,20090905,2400,0.000,,26.7,18.3,21.7,,,,,,,,,,,,
STBARBRA.C,20090906,2400,0.000,,30.0,15.0,25.6,,,,,,,,,,,,
STBARBRA.C,20090907,2400,0.000,,31.7,14.4,30.0,,,,,,,,,,,,
STBARBRA.C,20090908,2400,0.000,,31.1,16.1,28.9,,,,,,,,,,,,
STBARBRA.C,20090909,2400,0.000,,28.3,16.1,25.6,,,,,,,,,,,,
STBARBRA.C,20090910,2400,0.000,,28.9,16.1,28.3,,,,,,,,,,,,
STBARBRA.C,20090911,2400,0.000,,27.2,17.2,23.3,,,,,,,,,,,,
STBARBRA.C,20090912,2400,0.000,,23.9,17.2,21.7,,,,,,,,,,,,
STBARBRA.C,20090913,2400,0,,23.9,16.7,21.1,,,,,,,,,,,,
STBARBRA.C,20090914,2400,0.000,,30.0,15.0,26.7,,,,,,,,,,,,
STBARBRA.C,20090915,2400,0.000,,26.7,14.4,25.0,,,,,,,,,,,,
STBARBRA.C,20090916,2400,0.000,,32.2,14.4,26.1,,,,,,,,,,,,
STBARBRA.C,20090917,2400,0.000,,27.2,15.6,22.2,,,,,,,,,,,,
STBARBRA.C,20090918,2400,0.000,,23.9,16.1,23.9,,,,,,,,,,,,
STBARBRA.C,20090919,2400,0.000,,26.1,17.2,22.2,,,,,,,,,,,,
STBARBRA.C,20090920,2359,0.000,,17.2,9.4,25.0,,,,,,,,,,,,
STBARBRA.C,20090921,2359,0.000,,18.3,8.9,26.7,,,,,,,,,,,,
STBARBRA.C,20090922,2400,0.000,,31.1,16.7,28.9,,,,,,,,,,,,
STBARBRA.C,20090923,2400,0.000,,28.9,13.9,24.4,,,,,,,,,,,,
STBARBRA.C,20090924,2400,0.000,,32.2,14.4,26.7,,,,,,,,,,,,
STBARBRA.C,20090925,2400,0.000,,29.4,15.0,25.0,,,,,,,,,,,,
STBARBRA.C,20090926,2400,0.000,,28.9,14.4,25.0,,,,,,,,,,,,
STBARBRA.C,20090927,2359,0.000,,20.0,11.1,22.2,,,,,,,,,,,,
STBARBRA.C,20090928,2359,0.000,,16.7,10.6,23.9,,,,,,,,,,,,
STBARBRA.C,20090929,2359,0.000,,20.0,11.7,23.3,,,,,,,,,,,,
STBARBRA.C,20090930,2400,0.000,,30.0,17.2,26.7,,,,,,,,,,,,
STBARBRA.C,20091001,2400,0.000,,34.4,15.0,,,,,,,,,,,,,
STBARBRA.C,20091002,2400,0.000,,28.3,11.1,25.0,,,,,,,,,,,,
STBARBRA.C,20091003,2400,0.000,,25.6,14.4,19.4,,,,,,,,,,,,
STBARBRA.C,20091004,2400,0.000,,23.3,12.2,20.6,,,,,,,,,,,,
STBARBRA.C,20091005,2359,0.000,,18.9,7.2,22.2,,,,,,,,,,,,
STBARBRA.C,20091006,2359,0.000,,19.4,8.3,25.0,,,,,,,,,,,,
STBARBRA.C,20091007,2400,0.000,,24.4,10.0,20.0,,,,,,,,,,,,
STBARBRA.C,20091008,2400,0.000,,23.3,10.6,19.4,,,,,,,,,,,,
STBARBRA.C,20091009,2400,0.000,,21.1,11.7,18.9,,,,,,,,,,,,
STBARBRA.C,20091010,2400,0.000,,19.4,11.7,18.3,,,,,,,,,,,,
STBARBRA.C,20091011,2400,0.000,,20.0,13.3,17.8,,,,,,,,,,,,
STBARBRA.C,20091012,2400,0.000,,22.2,13.9,18.9,,,,,,,,,,,,
STBARBRA.C,20091013,2400,9.391,,17.8,15.0,17.2,,,,,,,,,,,,
STBARBRA.C,20091014,2359,13.70,,10.6,7.2,21.1,,,,,,,,,,,,
STBARBRA.C,20091015,2359,0.508,,23.9,6.1,21.7,,,,,,,,,,,,
STBARBRA.C,20091016,2400,0.000,,33.9,15.6,,,,,,,,,,,,,
STBARBRA.C,20091017,2400,0.000,,28.9,16.7,20.6,,,,,,,,,,,,
STBARBRA.C,20091018,2359,0.000,,17.8,11.1,26.7,,,,,,,,,,,,
STBARBRA.C,20091019,2400,0.000,,23.9,13.3,,,,,,,,,,,,,
STBARBRA.C,20091020,2400,0.000,,25.6,13.9,,,,,,,,,,,,,
STBARBRA.C,20091021,2400,0.000,,25.6,11.7,20.6,,,,,,,,,,,,
STBARBRA.C,20091022,2400,0.000,,25.6,11.7,21.7,,,,,,,,,,,,
STBARBRA.C,20091023,2400,0.000,,28.3,12.8,20.6,,,,,,,,,,,,
STBARBRA.C,20091024,2400,0.000,,25.0,12.8,20.0,,,,,,,,,,,,
STBARBRA.C,20091025,2400,0.000,,32.2,13.9,22.2,,,,,,,,,,,,
STBARBRA.C,20091026,2359,0.000,,27.8,13.3,27.2,,,,,,,,,,,,
STBARBRA.C,20091027,2400,0.000,,25.0,13.3,22.2,,,,,,,,,,,,
STBARBRA.C,20091028,2400,0.000,,20.6,11.7,19.4,,,,,,,,,,,,
STBARBRA.C,20091029,2400,0.000,,23.9,7.8,19.4,,,,,,,,,,,,
STBARBRA.C,20091030,2400,0.000,,23.9,7.8,19.4,,,,,,,,,,,,
STBARBRA.C,20091031,2400,0.000,,23.9,9.4,17.8,,,,,,,,,,,,
STBARBRA.C,20091101,2400,0.000,,24.4,9.4,20.0,,,,,,,,,,,,
STBARBRA.C,20091102,2400,0.000,,32.2,9.4,23.9,,,,,,,,,,,,
STBARBRA.C,20091103,2400,0.000,,26.7,10.6,21.7,,,,,,,,,,,,
STBARBRA.C,20091104,2359,0.000,,16.1,7.8,19.4,,,,,,,,,,,,
STBARBRA.C,20091105,2400,0.000,,22.2,10.6,16.7,,,,,,,,,,,,
STBARBRA.C,20091106,2400,0.000,,22.2,10.6,16.7,,,,,,,,,,,,
STBARBRA.C,20091107,2400,0.000,,21.1,10.6,16.7,,,,,,,,,,,,
STBARBRA.C,20091108,2400,0.000,,21.7,10.6,17.2,,,,,,,,,,,,
STBARBRA.C,20091109,2359,0.000,,17.8,6.1,18.9,,,,,,,,,,,,
STBARBRA.C,20091110,2400,0.000,,30.0,8.3,19.4,,,,,,,,,,,,
STBARBRA.C,20091111,2400,0.000,,23.9,11.1,17.2,,,,,,,,,,,,
STBARBRA.C,20091112,2400,0.000,,20.6,11.1,16.1,,,,,,,,,,,,
STBARBRA.C,20091113,2400,0.000,,20.6,11.1,14.4,,,,,,,,,,,,
STBARBRA.C,20091114,2400,0.000,,20.6,9.4,,,,,,,,,,,,,
STBARBRA.C,20091115,2400,0.000,,22.2,8.9,18.3,,,,,,,,,,,,
STBARBRA.C,20091116,2400,0.000,,22.2,6.7,16.7,,,,,,,,,,,,
STBARBRA.C,20091117,2400,0.000,,22.2,6.7,18.3,,,,,,,,,,,,
STBARBRA.C,20091118,2400,0.000,,20.6,4.4,15.6,,,,,,,,,,,,
STBARBRA.C,20091119,2400,0.000,,20.6,7.2,18.9,,,,,,,,,,,,
STBARBRA.C,20091120,2400,0.000,,20.6,6.7,13.9,,,,,,,,,,,,
STBARBRA.C,20091121,2400,0.000,,17.8,7.2,,,,,,,,,,,,,
STBARBRA.C,20091122,2400,0.000,,21.1,6.7,14.4,,,,,,,,,,,,
STBARBRA.C,20091123,2400,0.000,,23.9,7.8,18.3,,,,,,,,,,,,
STBARBRA.C,20091124,2400,0.000,,22.8,7.8,18.9,,,,,,,,,,,,
STBARBRA.C,20091125,2400,0.000,,25.6,7.8,18.9,,,,,,,,,,,,
STBARBRA.C,20091126,2400,0.000,,27.8,7.8,18.9,,,,,,,,,,,,
STBARBRA.C,20091127,2400,0.000,,21.1,7.2,18.9,,,,,,,,,,,,
STBARBRA.C,20091128,2400,0.000,,21.7,8.3,15.6,,,,,,,,,,,,
STBARBRA.C,20091129,2400,0.000,,20.6,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,20091130,2400,0.000,,21.1,6.1,16.1,,,,,,,,,,,,
STBARBRA.C,20091201,2359,0.000,,17.8,5.6,,,,,,,,,,,,,
STBARBRA.C,20091202,2359,0.000,,14.4,6.1,,,,,,,,,,,,,
STBARBRA.C,20091203,2359,0.000,,15.6,5.0,,,,,,,,,,,,,
STBARBRA.C,20091204,2359,0.000,,18.9,5.0,,,,,,,,,,,,,
STBARBRA.C,20091205,2359,0.000,,14.4,6.1,,,,,,,,,,,,,
STBARBRA.C,20091206,2359,0.000,,13.9,4.4,,,,,,,,,,,,,
STBARBRA.C,20091207,2359,30.96,,10.0,4.4,,,,,,,,,,,,,
STBARBRA.C,20091208,2359,0.000,,12.2,0.0,,,,,,,,,,,,,
STBARBRA.C,20091209,2359,0.000,,12.8,2.8,,,,,,,,,,,,,
STBARBRA.C,20091210,2359,11.67,,14.4,4.4,,,,,,,,,,,,,
STBARBRA.C,20091211,2359,6.091,,13.3,8.3,,,,,,,,,,,,,
STBARBRA.C,20091212,2359,18.02,,11.7,6.7,,,,,,,,,,,,,
STBARBRA.C,20091213,2359,2.031,,13.9,3.9,,,,,,,,,,,,,
STBARBRA.C,20091214,2359,0.000,,15.0,3.3,,,,,,,,,,,,,
STBARBRA.C,20091215,2359,0.000,,16.1,4.4,,,,,,,,,,,,,
STBARBRA.C,20091216,2359,0.000,,18.9,5.6,,,,,,,,,,,,,
STBARBRA.C,20091217,2359,0.000,,20.6,7.2,,,,,,,,,,,,,
STBARBRA.C,20091218,2359,0.000,,23.3,8.3,,,,,,,,,,,,,
STBARBRA.C,20091219,2359,0.000,,23.3,10.0,,,,,,,,,,,,,
STBARBRA.C,20091220,2359,0.000,,21.7,8.9,,,,,,,,,,,,,
STBARBRA.C,20091221,2359,0.000,,16.7,8.9,,,,,,,,,,,,,
STBARBRA.C,20091222,2359,0.000,,15.6,7.8,,,,,,,,,,,,,
STBARBRA.C,20091223,2359,0.000,,15.6,3.3,,,,,,,,,,,,,
STBARBRA.C,20091224,2359,0.000,,17.8,3.9,,,,,,,,,,,,,
STBARBRA.C,20091225,2359,0.000,,18.3,5.0,,,,,,,,,,,,,
STBARBRA.C,20091226,2359,0.000,,13.9,5.6,,,,,,,,,,,,,
STBARBRA.C,20091227,2359,0.000,,14.4,4.4,,,,,,,,,,,,,
STBARBRA.C,20091228,2359,0.000,,18.9,6.7,,,,,,,,,,,,,
STBARBRA.C,20091229,2359,0.000,,16.7,6.1,,,,,,,,,,,,,
STBARBRA.C,20091230,2359,1.269,,11.7,6.7,,,,,,,,,,,,,
STBARBRA.C,20091231,2359,0.000,,16.7,5.0,,,,,,,,,,,,,
STBARBRA.C,20100101,2400,0.000,,17.2,6.7,14.4,,,,,,,,,,,,
STBARBRA.C,20100102,2400,0.000,,21.7,6.7,15.6,,,,,,,,,,,,
STBARBRA.C,20100103,2359,0.000,,26.1,8.3,16.1,,,,,,,,,,,,
STBARBRA.C,20100104,2400,0.000,,20.6,6.7,18.3,,,,,,,,,,,,
STBARBRA.C,20100105,2359,0.000,,21.7,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,20100106,2400,0.000,,22.2,7.8,18.3,,,,,,,,,,,,
STBARBRA.C,20100107,2400,0.000,,21.1,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,20100108,2400,0.000,,23.3,7.2,18.3,,,,,,,,,,,,
STBARBRA.C,20100109,2400,0.000,,22.2,8.9,17.8,,,,,,,,,,,,
STBARBRA.C,20100110,2400,0.000,,23.3,8.9,17.8,,,,,,,,,,,,
STBARBRA.C,20100111,2400,0.000,,22.8,8.9,16.7,,,,,,,,,,,,
STBARBRA.C,20100112,2400,0.000,,18.3,8.3,15.0,,,,,,,,,,,,
STBARBRA.C,20100113,2400,8.883,,20.0,10.6,18.9,,,,,,,,,,,,
